STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,COU,Pays,SER,Série,TIME_PERIOD,Année,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,NOR,Norvège,TEL-MOB-SUB,Total des abonnements au téléphone cellulaire mobile,2018,,5720892,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,NOR,Norvège,TEL-MOB-PP,Abonnements au téléphone cellulaire mobile utilisant des cartes prépayés,2018,,755243,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,NOR,Norvège,TEL-VOIP-SUB,Total Internet Protocol (IP) telephone subscriptions,2018,,232264,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,NOR,Norvège,TEL-CATV-SUB,Nombre d’abonnés à la télévision par câble,2018,,721981,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,NOR,Norvège,TEL-REV-TOT,Total des recettes des télécommunications,2018,,33928489857,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,NOR,Norvège,TEL-REV-USD,Total des recettes des télécommunications USD,2018,,4173245985,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,NOR,Norvège,TEL-INV-TOT,Investissements totaux dans les télécommunications (pour lignes fixes et réseau mobile cellulaire),2018,,11026286000,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,NOR,Norvège,TEL-INV-USD,Investissements totaux dans les télécommunications (pour lignes fixes et réseau mobile cellulaire) USD,2018,,1356246740,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,POL,Pologne,TEL-ACC-LINE,Total des lignes d'accès téléphoniques,2018,,2864497,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,POL,Pologne,TEL-ACC-PATH,Total des voies d'accès de communication,2018,,58911118,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,POL,Pologne,TEL-MOB-SUB,Total des abonnements au téléphone cellulaire mobile,2018,,48285511,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,POL,Pologne,TEL-MOB-PP,Abonnements au téléphone cellulaire mobile utilisant des cartes prépayés,2018,,13543649,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,POL,Pologne,TEL-VOIP-SUB,Total Internet Protocol (IP) telephone subscriptions,2018,,2497017,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,POL,Pologne,TEL-REV-TOT,Total des recettes des télécommunications,2018,,39169202393.71,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,POL,Pologne,TEL-REV-USD,Total des recettes des télécommunications USD,2018,,10850194569,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,POL,Pologne,TEL-INV-TOT,Investissements totaux dans les télécommunications (pour lignes fixes et réseau mobile cellulaire),2018,,7924222047.21998,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,PRT,Portugal,TEL-ACC-LINE,Total des lignes d'accès téléphoniques,2018,,1231779,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,PRT,Portugal,TEL-ACC-PATH,Total des voies d'accès de communication,2018,,22558031,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,PRT,Portugal,TEL-MOB-SUB,Total des abonnements au téléphone cellulaire mobile,2018,,17541568,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,PRT,Portugal,TEL-MOB-PP,Abonnements au téléphone cellulaire mobile utilisant des cartes prépayés,2018,,7236189,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,PRT,Portugal,TEL-VOIP-SUB,Total Internet Protocol (IP) telephone subscriptions,2018,,3116738,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,PRT,Portugal,TEL-CATV-SUB,Nombre d’abonnés à la télévision par câble,2018,,1342624,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,PRT,Portugal,TEL-REV-TOT,Total des recettes des télécommunications,2018,,5878325000,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,PRT,Portugal,TEL-REV-USD,Total des recettes des télécommunications USD,2018,,6915676471,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,PRT,Portugal,TEL-INV-TOT,Investissements totaux dans les télécommunications (pour lignes fixes et réseau mobile cellulaire),2018,,605384064.12,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,PRT,Portugal,TEL-INV-USD,Investissements totaux dans les télécommunications (pour lignes fixes et réseau mobile cellulaire) USD,2018,,712216546,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,SVK,République slovaque,TEL-ACC-LINE,Total des lignes d'accès téléphoniques,2018,,324020,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,SVK,République slovaque,TEL-ACC-PATH,Total des voies d'accès de communication,2018,,9073720,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,SVK,République slovaque,TEL-MOB-SUB,Total des abonnements au téléphone cellulaire mobile,2018,,7241702,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,SVK,République slovaque,TEL-MOB-PP,Abonnements au téléphone cellulaire mobile utilisant des cartes prépayés,2018,,2104043,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,SVK,République slovaque,TEL-VOIP-SUB,Total Internet Protocol (IP) telephone subscriptions,2018,,360661,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,SVK,République slovaque,TEL-CATV-SUB,Nombre d’abonnés à la télévision par câble,2018,,382458,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,SVK,République slovaque,TEL-REV-TOT,Total des recettes des télécommunications,2018,,1704868833,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,SVK,République slovaque,TEL-REV-USD,Total des recettes des télécommunications USD,2018,,2005728039,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,SVK,République slovaque,TEL-INV-TOT,Investissements totaux dans les télécommunications (pour lignes fixes et réseau mobile cellulaire),2018,,355810631,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,SVK,République slovaque,TEL-INV-USD,Investissements totaux dans les télécommunications (pour lignes fixes et réseau mobile cellulaire) USD,2018,,418600742,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,ESP,Espagne,TEL-ACC-LINE,Total des lignes d'accès téléphoniques,2018,,19484361,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,ESP,Espagne,TEL-ACC-PATH,Total des voies d'accès de communication,2018,,88601956,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,ESP,Espagne,TEL-MOB-SUB,Total des abonnements au téléphone cellulaire mobile,2018,,54161014,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,ESP,Espagne,TEL-MOB-PP,Abonnements au téléphone cellulaire mobile utilisant des cartes prépayés,2018,,11373906,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,ESP,Espagne,TEL-CATV-SUB,Nombre d’abonnés à la télévision par câble,2018,,1356346,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,ESP,Espagne,TEL-REV-TOT,Total des recettes des télécommunications,2018,,34516460000,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,ESP,Espagne,TEL-REV-USD,Total des recettes des télécommunications USD,2018,,40607600000,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,ESP,Espagne,TEL-INV-TOT,Investissements totaux dans les télécommunications (pour lignes fixes et réseau mobile cellulaire),2018,,5340280000,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,ESP,Espagne,TEL-INV-USD,Investissements totaux dans les télécommunications (pour lignes fixes et réseau mobile cellulaire) USD,2018,,6282682353,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,SWE,Suède,TEL-ACC-LINE,Total des lignes d'accès téléphoniques,2018,,888880,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,SWE,Suède,TEL-ACC-PATH,Total des voies d'accès de communication,2018,,19179407,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,SWE,Suède,TEL-MOB-SUB,Total des abonnements au téléphone cellulaire mobile,2018,,14316905,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,SWE,Suède,TEL-MOB-PP,Abonnements au téléphone cellulaire mobile utilisant des cartes prépayés,2018,,3222772,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,SWE,Suède,TEL-VOIP-SUB,Total Internet Protocol (IP) telephone subscriptions,2018,,1270822,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,SWE,Suède,TEL-CATV-SUB,Nombre d’abonnés à la télévision par câble,2018,,2431000,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,SWE,Suède,TEL-REV-TOT,Total des recettes des télécommunications,2018,,50733964400,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,SWE,Suède,TEL-REV-USD,Total des recettes des télécommunications USD,2018,,5838200736,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,SWE,Suède,TEL-INV-TOT,Investissements totaux dans les télécommunications (pour lignes fixes et réseau mobile cellulaire),2018,,15485000000,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,SWE,Suède,TEL-INV-USD,Investissements totaux dans les télécommunications (pour lignes fixes et réseau mobile cellulaire) USD,2018,,1781933257,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,CHE,Suisse,TEL-ACC-LINE,Total des lignes d'accès téléphoniques,2018,,1233299,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,CHE,Suisse,TEL-ACC-PATH,Total des voies d'accès de communication,2018,,15978730,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,CHE,Suisse,TEL-MOB-SUB,Total des abonnements au téléphone cellulaire mobile,2018,,10808148,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,CHE,Suisse,TEL-MOB-PP,Abonnements au téléphone cellulaire mobile utilisant des cartes prépayés,2018,,2890055,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,CHE,Suisse,TEL-VOIP-SUB,Total Internet Protocol (IP) telephone subscriptions,2018,,3130209,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,CHE,Suisse,TEL-CATV-SUB,Nombre d’abonnés à la télévision par câble,2018,,2246044,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,CHE,Suisse,TEL-REV-TOT,Total des recettes des télécommunications,2018,,18494917364.88,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,CHE,Suisse,TEL-REV-USD,Total des recettes des télécommunications USD,2018,,18872364658,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,CHE,Suisse,TEL-INV-TOT,Investissements totaux dans les télécommunications (pour lignes fixes et réseau mobile cellulaire),2018,,2796655871,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,CHE,Suisse,TEL-INV-USD,Investissements totaux dans les télécommunications (pour lignes fixes et réseau mobile cellulaire) USD,2018,,2853730481,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,TUR,Türkiye,TEL-ACC-LINE,Total des lignes d'accès téléphoniques,2018,,11633461,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,TUR,Türkiye,TEL-ACC-PATH,Total des voies d'accès de communication,2018,,105158686,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,TUR,Türkiye,TEL-MOB-SUB,Total des abonnements au téléphone cellulaire mobile,2018,,80117999,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,TUR,Türkiye,TEL-MOB-PP,Abonnements au téléphone cellulaire mobile utilisant des cartes prépayés,2018,,34382665,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,TUR,Türkiye,TEL-VOIP-SUB,Total Internet Protocol (IP) telephone subscriptions,2018,,1281814,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,TUR,Türkiye,TEL-CATV-SUB,Nombre d’abonnés à la télévision par câble,2018,,1248240,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,TUR,Türkiye,TEL-REV-TOT,Total des recettes des télécommunications,2018,,59030389375.7665,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,TUR,Türkiye,TEL-REV-USD,Total des recettes des télécommunications USD,2018,,12221612707,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,TUR,Türkiye,TEL-INV-TOT,Investissements totaux dans les télécommunications (pour lignes fixes et réseau mobile cellulaire),2018,,9404070040,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,TUR,Türkiye,TEL-INV-USD,Investissements totaux dans les télécommunications (pour lignes fixes et réseau mobile cellulaire) USD,2018,,1947012431,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,GBR,Royaume-Uni,TEL-ACC-LINE,Total des lignes d'accès téléphoniques,2018,,31919894,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,GBR,Royaume-Uni,TEL-ACC-PATH,Total des voies d'accès de communication,2018,,142503859,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,GBR,Royaume-Uni,TEL-MOB-SUB,Total des abonnements au téléphone cellulaire mobile,2018,,83997855,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,GBR,Royaume-Uni,TEL-MOB-PP,Abonnements au téléphone cellulaire mobile utilisant des cartes prépayés,2018,,25915331,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,GBR,Royaume-Uni,TEL-REV-TOT,Total des recettes des télécommunications,2018,,33840365496.7464,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,GBR,Royaume-Uni,TEL-REV-USD,Total des recettes des télécommunications USD,2018,,45120487329,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,USA,États-Unis,TEL-ACC-LINE,Total des lignes d'accès téléphoniques,2018,,42900000,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,USA,États-Unis,TEL-ACC-PATH,Total des voies d'accès de communication,2018,,575565000,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,USA,États-Unis,TEL-MOB-SUB,Total des abonnements au téléphone cellulaire mobile,2018,,421800000,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,USA,États-Unis,TEL-MOB-PP,Abonnements au téléphone cellulaire mobile utilisant des cartes prépayés,2018,,74000000,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,USA,États-Unis,TEL-VOIP-SUB,Total Internet Protocol (IP) telephone subscriptions,2018,,67000000,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,USA,États-Unis,TEL-CATV-SUB,Nombre d’abonnés à la télévision par câble,2018,,50505000,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,USA,États-Unis,TEL-REV-TOT,Total des recettes des télécommunications,2018,,630683000000,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,USA,États-Unis,TEL-REV-USD,Total des recettes des télécommunications USD,2018,,630683000000,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,USA,États-Unis,TEL-INV-TOT,Investissements totaux dans les télécommunications (pour lignes fixes et réseau mobile cellulaire),2018,,94997000000,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,USA,États-Unis,TEL-INV-USD,Investissements totaux dans les télécommunications (pour lignes fixes et réseau mobile cellulaire) USD,2018,,94997000000,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,CHL,Chili,TEL-ACC-LINE,Total des lignes d'accès téléphoniques,2018,,2997192,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,CHL,Chili,TEL-ACC-PATH,Total des voies d'accès de communication,2018,,31426851,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,CHL,Chili,TEL-MOB-SUB,Total des abonnements au téléphone cellulaire mobile,2018,,25178981,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,CHL,Chili,TEL-MOB-PP,Abonnements au téléphone cellulaire mobile utilisant des cartes prépayés,2018,,13127449,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,CHL,Chili,TEL-CATV-SUB,Nombre d’abonnés à la télévision par câble,2018,,3329543,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,CHL,Chili,TEL-INV-TOT,Investissements totaux dans les télécommunications (pour lignes fixes et réseau mobile cellulaire),2018,,1064020919300,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,CHL,Chili,TEL-INV-USD,Investissements totaux dans les télécommunications (pour lignes fixes et réseau mobile cellulaire) USD,2018,,1659214258,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,COL,Colombie,TEL-ACC-LINE,Total des lignes d'accès téléphoniques,2018,,6973573,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,COL,Colombie,TEL-ACC-PATH,Total des voies d'accès de communication,2018,,78489419,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,COL,Colombie,TEL-MOB-SUB,Total des abonnements au téléphone cellulaire mobile,2018,,64825056,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,COL,Colombie,TEL-MOB-PP,Abonnements au téléphone cellulaire mobile utilisant des cartes prépayés,2018,,51560803,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,COL,Colombie,TEL-CATV-SUB,Nombre d’abonnés à la télévision par câble,2018,,5868078,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,COL,Colombie,TEL-REV-TOT,Total des recettes des télécommunications,2018,,19509658866365.8,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,COL,Colombie,TEL-REV-USD,Total des recettes des télécommunications USD,2018,,6600689808,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,EST,Estonie,TEL-ACC-LINE,Total des lignes d'accès téléphoniques,2018,,161052,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,EST,Estonie,TEL-ACC-PATH,Total des voies d'accès de communication,2018,,2506726,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,EST,Estonie,TEL-MOB-SUB,Total des abonnements au téléphone cellulaire mobile,2018,,1924034,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,EST,Estonie,TEL-MOB-PP,Abonnements au téléphone cellulaire mobile utilisant des cartes prépayés,2018,,337663,,A,,,,,,,
